id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1353278504591187969	1353276524775026688	2021-01-24 16:48:32 WIB	2021-01-24	16:48:32	+0700	1211269087973654534	donnjuan199x	omaewaaa		"@mirakurniati_ enjoy aman 🤘 lg iseng kan nyari #UninstallWhatsapp ehh ada post kamu @mirakurniati_  nnton vidionya. dan kaget sumpah bikin Twitter udh lama yang fllw cuma 2. dalam hati ""temen gua ini"" wkwkwk"	in	[{'screen_name': 'mirakurniati_', 'name': 'mira kurniati', 'id': '1258856518818004992'}]	[]	[]	1	0	0	['uninstallwhatsapp']	[]	https://twitter.com/DonnJuan199x/status/1353278504591187969	False		0								[{'screen_name': 'mirakurniati_', 'name': 'Mira Kurniati', 'id': '1258856518818004992'}]				
1353278268636450816	1353278268636450816	2021-01-24 16:47:36 WIB	2021-01-24	16:47:36	+0700	1203506984634343424	ka_ndiii	𝔹𝔸ℕ𝔸ℕ𝔸 ℕ𝕌𝔾𝔾𝔼𝕋		Saking sering main anonymous sampe lupa ada simpenan di wa yang harus di kasih kabar #UninstallWhatsapp	in	[]	[]	[]	2	0	7	['uninstallwhatsapp']	[]	https://twitter.com/ka_ndiii/status/1353278268636450816	False		0								[]				
1353278267906658304	1353278267906658304	2021-01-24 16:47:36 WIB	2021-01-24	16:47:36	+0700	1352913559311634434	rizky91966198	Rizky		Belum ngerti kenapa harus #UninstallWhatsapp	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/Rizky91966198/status/1353278267906658304	False		0								[]				
1353277829480280064	1353277829480280064	2021-01-24 16:45:51 WIB	2021-01-24	16:45:51	+0700	1308792397300604928	uhunay1	@manusiapatahhati		Kalo di #UninstallWhatsapp gabakal ada yang merhatiin stori gue dong ckckck	in	[]	[]	[]	2	0	2	['uninstallwhatsapp']	[]	https://twitter.com/uhunay1/status/1353277829480280064	False		0								[]				
1353277618083094529	1353277618083094529	2021-01-24 16:45:01 WIB	2021-01-24	16:45:01	+0700	1341385911632838656	dialoka20	Dialoka		Mungkin saat kita sedekah, Allah jdi gak tega liat kita kesusahan  #UninstallWhatsapp Padang  https://t.co/ZpB5FM3eVV	in	[]	[]	['https://pbs.twimg.com/media/EsfOfR1UcAEzodD.jpg']	4	13	50	['uninstallwhatsapp']	[]	https://twitter.com/Dialoka20/status/1353277618083094529	False		1	https://pbs.twimg.com/media/EsfOfR1UcAEzodD.jpg							[]				
1353277336905412608	1353277336905412608	2021-01-24 16:43:54 WIB	2021-01-24	16:43:54	+0700	272480921	salstorehijab	Part of By.Adinda		Pashmina Crochet ini didesain instant finishing Crochet Ambroidery, Elegan abisss...  Bahan : ceruti baby doll exclusive Ukuran : +-180 x 75 cm Finishing : Crochet Ambroid   https://t.co/C7Wnrw9ujd  #MorningSeex #UninstallWhatsapp #McGregor #whatharam #Jaktim  https://t.co/Gm76cPOhc9	en	[]	['https://linktr.ee/salstore_hijab']	['https://pbs.twimg.com/media/EsfOhXgVoAAmDvb.jpg', 'https://pbs.twimg.com/media/EsfOiDcUwAEGRdV.jpg', 'https://pbs.twimg.com/media/EsfOjWvU0AAhPUd.jpg', 'https://pbs.twimg.com/media/EsfOj8fUUAAH9mp.jpg']	0	0	2	['morningseex', 'uninstallwhatsapp', 'mcgregor', 'whatharam', 'jaktim']	[]	https://twitter.com/Salstorehijab/status/1353277336905412608	False		1	https://pbs.twimg.com/media/EsfOhXgVoAAmDvb.jpg							[]				
1353277040401608704	1353277040401608704	2021-01-24 16:42:43 WIB	2021-01-24	16:42:43	+0700	1336812711200452608	miiiiiw_	Miw~		#UninstallWhatsapp nitip tag, buat bantu siapa tau ada yg lihat motor temen gue yang ilang... Kalo ada yang nemuin, bisa menghubungi saya atau dm ke Instagram  https://t.co/jRkC5sPb0n atau  https://t.co/Yb1WHnoxCN  Terima Kasih 🙏🏻  https://t.co/b9oUxVc48u	in	[]	['https://instagram.com/saskiaadin?igshid=1xk6r7nw462in', 'https://instagram.com/ifalbakhrul?igshid=1ldr9g65xmfx4']	['https://pbs.twimg.com/media/EsfOS57UYAAxfFE.jpg']	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/miiiiiw_/status/1353277040401608704	False		1	https://pbs.twimg.com/media/EsfOS57UYAAxfFE.jpg							[]				
1353277036203106305	1353277036203106305	2021-01-24 16:42:42 WIB	2021-01-24	16:42:42	+0700	1304657964171624455	itsjeoraa_	jeo⁷		Pindah line aja 😄 #UninstallWhatsapp	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/itsjeoraa_/status/1353277036203106305	False		0								[]				
1353276981836582913	1353276981836582913	2021-01-24 16:42:29 WIB	2021-01-24	16:42:29	+0700	1104361157899345921	shintaeviyana2	warga santuy		Btw aneh bgt pesan whatsapp yg masuk semalem tb2 ngga ada semua #UninstallWhatsapp	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/shintaeviyana2/status/1353276981836582913	False		0								[]				
1353276934629670913	1353276934629670913	2021-01-24 16:42:18 WIB	2021-01-24	16:42:18	+0700	298715438	ade_kang	KANG ADE REFLEKSI		Gak jadi #UninstallWhatsapp sebab saya upgrade biarin dia kepo fb kita lah yang penting wa penyambung chat video sama pasien pasienku terima kasih whatsapp	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/ade_kang/status/1353276934629670913	False		0								[]				
1353276819584151553	1353276819584151553	2021-01-24 16:41:51 WIB	2021-01-24	16:41:51	+0700	1111270967123144704	jap04356386	Tanpa nama		#UninstallWhatsapp  https://t.co/OKwS2b7f9v	und	[]	[]	[]	1	1	0	['uninstallwhatsapp']	[]	https://twitter.com/JAP04356386/status/1353276819584151553	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1353276620593750018/pu/img/khoXXw8ZYAOGm7cu.jpg							[]				
1353276617087283200	1353276617087283200	2021-01-24 16:41:02 WIB	2021-01-24	16:41:02	+0700	491807777	shrimpboys_	penggembalakijang_		#UninstallWhatsapp soyo tuo soyo akeh butuhe soyo  mager awak'e. Asembuh	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/shrimpboys_/status/1353276617087283200	False		0								[]				
1353276585936261122	1353276585936261122	2021-01-24 16:40:55 WIB	2021-01-24	16:40:55	+0700	1912888914	theolized	Theo・💫		Everyone seems going crazy with #UninstallWhatsapp and chooses to move to either Signal or Telegram.   Ha, I use Discord.	en	[]	[]	[]	3	0	2	['uninstallwhatsapp']	[]	https://twitter.com/theolized/status/1353276585936261122	False		0								[]				
1353276558664822796	1353276558664822796	2021-01-24 16:40:48 WIB	2021-01-24	16:40:48	+0700	1304680643821842434	kethrinekim	xxueren sangat		OMG hello masih yakin ini grupnya army???  Kelakuan bokepers ada2 aja bikin ngakak🤣🤣 #UninstallWhatsapp #ARMY #BTSWORLD  https://t.co/tBGTkn286A	in	[]	[]	['https://pbs.twimg.com/media/EsfN23dUUAEjmra.jpg']	0	0	0	['uninstallwhatsapp', 'army', 'btsworld']	[]	https://twitter.com/KethrineKim/status/1353276558664822796	False		1	https://pbs.twimg.com/media/EsfN23dUUAEjmra.jpg							[]				
1353276103402479622	1353276103402479622	2021-01-24 16:39:00 WIB	2021-01-24	16:39:00	+0700	1247815185638686730	akatsuki1892	Loh.sa69		#UninstallWhatsapp letss gooo  https://t.co/LIrUnCZXYZ	en	[]	[]	['https://pbs.twimg.com/media/EsfNcXoVcAAv-MH.jpg']	0	0	2	['uninstallwhatsapp']	[]	https://twitter.com/AKATSUKI1892/status/1353276103402479622	False		1	https://pbs.twimg.com/media/EsfNcXoVcAAv-MH.jpg							[]				
1353275995009110017	1353275995009110017	2021-01-24 16:38:34 WIB	2021-01-24	16:38:34	+0700	1345523715845472257	tweterwarga	telor gulung		mna ni yg udah #UninstallWhatsapp	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/TweterWarga/status/1353275995009110017	False		0								[]				
1353275945055113216	1353275945055113216	2021-01-24 16:38:22 WIB	2021-01-24	16:38:22	+0700	1207187564798464001	jsoheon	Desmon. 📌		abis #UninstallWhatsapp terus #MorningSeex.  https://t.co/QeSzTfrLUv	in	[]	[]	[]	1	0	0	['uninstallwhatsapp', 'morningseex']	[]	https://twitter.com/jsoheon/status/1353275945055113216	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1297472343611080704/pu/img/SOnqLriMRgXsoQzQ.jpg							[]				
1353275787839868929	1353275787839868929	2021-01-24 16:37:45 WIB	2021-01-24	16:37:45	+0700	1098826186346483712	ade_sulaeman10	Ade Sulaeman		ada masalah apa si dengan whatsapp #UninstallWhatsapp #UninstallWhatapp  https://t.co/nJUmC3FfPU	in	[]	[]	['https://pbs.twimg.com/media/EsfNJ95VEAEOKLA.jpg']	0	0	1	['uninstallwhatsapp', 'uninstallwhatapp']	[]	https://twitter.com/ade_sulaeman10/status/1353275787839868929	False		1	https://pbs.twimg.com/media/EsfNJ95VEAEOKLA.jpg							[]				
1353275706461970434	1353275706461970434	2021-01-24 16:37:25 WIB	2021-01-24	16:37:25	+0700	1345523715845472257	tweterwarga	telor gulung		Gua yg msh pke wa, gmna woy klo ga #UninstallWhatsapp 😩	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/TweterWarga/status/1353275706461970434	False		0								[]				
1353275682030141440	1353275682030141440	2021-01-24 16:37:19 WIB	2021-01-24	16:37:19	+0700	1272073062200958977	purpleblue98	Day 🌸		Pas hari rabu Whatsapp gua ga bisa ke buka karna memori internal penuhkan, nah terus gua off sampe jum'at. Karna kesel juga memori penuh gua uninstal tuh whatsapp, mau instal lagi jdi takut, liat trend di tweet pada gini, ada apa ya?:( #UninstallWhatsapp	in	[]	[]	[]	0	0	3	['uninstallwhatsapp']	[]	https://twitter.com/purpleblue98/status/1353275682030141440	False		0								[]				
1353275571078189056	1353275571078189056	2021-01-24 16:36:53 WIB	2021-01-24	16:36:53	+0700	1352486358455971841	mochamadramada1	mochamad Rama dani		Kasian grub kuliah sama persahabatan lain nya Kalau udah penting sepenting doi kwk #UninstallWhatsapp	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/mochamadRamada1/status/1353275571078189056	False		0								[]				
1353275520603942912	1353275520603942912	2021-01-24 16:36:41 WIB	2021-01-24	16:36:41	+0700	1323944884709986304	farhana34553582	Farhanah		Doa itu kata lain dr curhat, Hanya saja Tuhan selalu dengerin apa yg kamu katakan.  #UninstallWhatsapp  What HARAM  https://t.co/mPzm36DLTH	in	[]	[]	['https://pbs.twimg.com/media/EsfMcveUUAEGLAe.jpg']	3	20	64	['uninstallwhatsapp']	[]	https://twitter.com/Farhana34553582/status/1353275520603942912	False		1	https://pbs.twimg.com/media/EsfMcveUUAEGLAe.jpg							[]				
1353275475515252738	1353275475515252738	2021-01-24 16:36:30 WIB	2021-01-24	16:36:30	+0700	2238743070	asvia98	🕊		"#UninstallWhatsapp back to ""Line"""	en	[]	[]	[]	1	0	1	['uninstallwhatsapp']	[]	https://twitter.com/asvia98/status/1353275475515252738	False		0								[]				
1353275365242757120	1353275365242757120	2021-01-24 16:36:04 WIB	2021-01-24	16:36:04	+0700	1210102122487771137	wontoujours	angie		#UninstallWhatsapp what is happening???? could someone explain to me the details pls??? i’m using whatsapp and i’m scared...	en	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/wontoujours/status/1353275365242757120	False		0								[]				
1353275180106313728	1353275180106313728	2021-01-24 16:35:20 WIB	2021-01-24	16:35:20	+0700	1287120662050377728	mindside_id	Side Of Mind		Mending #UninstallWhatsapp daripada makan hati	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/mindside_id/status/1353275180106313728	False		0								[]				
1353275161475072001	1353275161475072001	2021-01-24 16:35:15 WIB	2021-01-24	16:35:15	+0700	1348225991089418240	tersera92382563	Terserah aku		#UninstallWhatsapp Uninstall rasa sakit hati bisa ga😐	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/Tersera92382563/status/1353275161475072001	False		0								[]				
1353275113039257601	1353275113039257601	2021-01-24 16:35:04 WIB	2021-01-24	16:35:04	+0700	831044262737293312	onlyvico	vick_		#UninstallWhatsapp ? What happen	en	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/onlyvico/status/1353275113039257601	False		0								[]				
1353274791101259776	1353274791101259776	2021-01-24 16:33:47 WIB	2021-01-24	16:33:47	+0700	1199557704034840581	chibajowo	BaharuSan_Indonesian Businessman in Japanese comp.		Kecanduan WhatsApp? Gamang mo uninstall? Simak video berikut:  https://t.co/BjOUJ9qTi3 #UninstallWhatsapp	in	[]	['https://youtu.be/ny7cOd1r4XM']	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/ChibaJowo/status/1353274791101259776	False		0								[]				
1353274437223628800	1353274437223628800	2021-01-24 16:32:23 WIB	2021-01-24	16:32:23	+0700	1301754861172654083	rico_zuandika	RicoDika		Liat trending #UninstallWhatsapp,  semua pada mau uninstall, hmmm gua gk yakin mereka pada mau uninstall 🙄	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/Rico_ZuanDika/status/1353274437223628800	False		0								[]				
1353274093571739649	1353274093571739649	2021-01-24 16:31:01 WIB	2021-01-24	16:31:01	+0700	1353273259437903872	tigadigitcom	Tiga Digit		#UninstallWhatsapp and move to #Telegram #IndoPride	en	[]	[]	[]	0	0	1	['uninstallwhatsapp', 'telegram', 'indopride']	[]	https://twitter.com/TigaDigitCom/status/1353274093571739649	False		0								[]				
1353273518889209856	1353273518889209856	2021-01-24 16:28:44 WIB	2021-01-24	16:28:44	+0700	951119588934090752	bamie_97	~Na💨		Ada apa dengan #UninstallWhatsapp ?????	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/bamie_97/status/1353273518889209856	False		0								[]				
1353273500014809088	1353273500014809088	2021-01-24 16:28:39 WIB	2021-01-24	16:28:39	+0700	2980418802	mas_nangis	NamakuNangis		pizza mini nyaa kakaaa 😁😁  2000/pcs 1500/50pcs 1200/100pcs  minat : 089673286548  #UninstallWhatsapp  https://t.co/J6WHhgz7Wg	in	[]	[]	['https://pbs.twimg.com/media/EsfLE3SUYAI3cPY.jpg']	0	0	1	['uninstallwhatsapp']	[]	https://twitter.com/Mas_Nangis/status/1353273500014809088	False		1	https://pbs.twimg.com/media/EsfLE3SUYAI3cPY.jpg							[]				
1353273333270233094	1353273333270233094	2021-01-24 16:27:59 WIB	2021-01-24	16:27:59	+0700	1074971781163696130	fatoton	Fatoni		Jadi penasaran chat WA ganti ke kolom komentar online shop #UninstallWhatsapp	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/fatoton/status/1353273333270233094	False		0								[]				
1353273318539993089	1353273318539993089	2021-01-24 16:27:56 WIB	2021-01-24	16:27:56	+0700	73377233	didi_rm	Didi_RM		#UninstallWhatsapp gw mah tetap pakai WA. Sebelum ketemu penggantinya yg lebih baik.	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/didi_rm/status/1353273318539993089	False		0								[]				
1353272995691720705	1353272995691720705	2021-01-24 16:26:39 WIB	2021-01-24	16:26:39	+0700	952136934	raman_asyi	ℝ₳M₳ℕ ₭₳MℝAN		Oi, kapan ke sini ? Masalah #UninstallWhatsapp gk kelar2 dri kemarin subuh  https://t.co/JEp1SQDSo3	in	[]	[]	['https://pbs.twimg.com/media/EsfKnFoU4AIefHd.jpg']	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/Raman_Asyi/status/1353272995691720705	False		1	https://pbs.twimg.com/media/EsfKnFoU4AIefHd.jpg							[]				
1353272953958326272	1353272953958326272	2021-01-24 16:26:29 WIB	2021-01-24	16:26:29	+0700	1342120228654727173	blackhammer95	Black Hammer		Kenapa #UninstallWhatsapp ? Menurut saya whatsapp masih aman aman saja..	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/Blackhammer95/status/1353272953958326272	False		0								[]				
1353272894818721792	1353272894818721792	2021-01-24 16:26:15 WIB	2021-01-24	16:26:15	+0700	1168453845447372800	fvccccccyou	𝐤𝐢𝐥𝐥𝟑𝐝𝐛𝐲𝐯𝐢𝐬𝐢𝟎𝐧		#UninstallWhatsapp  https://t.co/A31yiNouiL	und	[]	[]	['https://pbs.twimg.com/media/EsfKhXZVoAAtosr.jpg']	0	0	2	['uninstallwhatsapp']	[]	https://twitter.com/fvccccccyou/status/1353272894818721792	False		1	https://pbs.twimg.com/media/EsfKhXZVoAAtosr.jpg							[]				
1353272818289401856	1353272818289401856	2021-01-24 16:25:57 WIB	2021-01-24	16:25:57	+0700	1294536129639636993	mursyidialamsy1	Mursyidi Alamsyah		why?  #UninstallWhatsapp	und	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/MursyidiAlamsy1/status/1353272818289401856	False		0								[]				
1353272678912716801	1353272678912716801	2021-01-24 16:25:23 WIB	2021-01-24	16:25:23	+0700	612263375	alfinnurrahmad_	Alfin Nurrahmad		peduli banget sama tag #UninstallWhatsapp  hemmm ... Kalo chat keluarga juga di iMessage ....	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/Alfinnurrahmad_/status/1353272678912716801	False		0								[]				
1353272286103490560	1353272286103490560	2021-01-24 16:23:50 WIB	2021-01-24	16:23:50	+0700	81640441	samalan_ga	Zufrizal,.SE		#UninstallWhatsapp   https://t.co/6Ie3stpcjP YUK SAMA2	in	[]	['https://youtu.be/u5c9zaVUteQ']	[]	0	0	1	['uninstallwhatsapp']	[]	https://twitter.com/samalan_ga/status/1353272286103490560	False		0								[]				
1353272260660871169	1353272260660871169	2021-01-24 16:23:44 WIB	2021-01-24	16:23:44	+0700	76051715	riyoajah	riyo		Delet wa tp masih pake fb... kocak hidup lau.. #UninstallWhatsapp	in	[]	[]	[]	0	0	4	['uninstallwhatsapp']	[]	https://twitter.com/riyoajah/status/1353272260660871169	False		0								[]				
1353272144407404544	1353272144407404544	2021-01-24 16:23:16 WIB	2021-01-24	16:23:16	+0700	1322721732738703360	ahmdfznh	.		 https://t.co/Ycf6NE6dWU  Cara mudah bermain rubik Pasti bisa!!  Yg pengen belajar bisa nanya2 kok  #rubik  #lemon #Papua  #UninstallWhatsapp #padang #sara #Rasis  #IndoPride #day6 #TokopediaxBLACKPINK #JAEHYUK	in	[]	['https://youtu.be/K5-R6ScSEXA']	[]	0	0	1	['rubik', 'lemon', 'papua', 'uninstallwhatsapp', 'padang', 'sara', 'rasis', 'indopride', 'day6', 'tokopediaxblackpink', 'jaehyuk']	[]	https://twitter.com/Ahmdfznh/status/1353272144407404544	False		0								[]				
1353271972856164352	1353271972856164352	2021-01-24 16:22:35 WIB	2021-01-24	16:22:35	+0700	1110487060236779520	mya05088157	M.Y.A		Buat ancang-ancang kalo semuanya pada #UninstallWhatsapp. Download BIP dah...  #UninstallWhatsapp  https://t.co/dXYAAZzNRM	in	[]	[]	['https://pbs.twimg.com/media/EsfJrfHVkAEV09P.jpg']	0	0	1	['uninstallwhatsapp', 'uninstallwhatsapp']	[]	https://twitter.com/MYA05088157/status/1353271972856164352	False		1	https://pbs.twimg.com/media/EsfJrfHVkAEV09P.jpg							[]				
1353271887594307584	1353271887594307584	2021-01-24 16:22:15 WIB	2021-01-24	16:22:15	+0700	1351836458714234882	rakyatj54661679	Rakyatjelata		Sederhana naris sempurna ya itu ibu #UninstallWhatsapp	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/Rakyatj54661679/status/1353271887594307584	False		0								[]				
1353271776722169857	1353271776722169857	2021-01-24 16:21:48 WIB	2021-01-24	16:21:48	+0700	1343139926087372800	kobokanlalapan	ega		Sms aja biar gk tau dibaca apa gk suka bkin nyesek  jg klo tau cm dibaca doang #UninstallWhatsapp	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/kobokanlalapan/status/1353271776722169857	False		0								[]				
1353271712142422017	1353271712142422017	2021-01-24 16:21:33 WIB	2021-01-24	16:21:33	+0700	1326565931909148672	indahranca	Pesona Ranca Indah		Lokasi :  https://t.co/FS9U9gjOJl…info lebih lanjut hubungi :  https://t.co/y23f4MwkJ7…  #pesonarancaindah #kprrumah #jualrumah #senin #carirumah #minggu #sange  #whatsapp #Rasis  #Khabib  #Papua  #Jumat #sangeberat #uninstallwhatsapp  https://t.co/S0NftyPfvr	in	[]	['https://g.page/PerumahanPesonaRancaIndah?share', 'https://wa.me/message/DLQOA7CJV3NOC1']	[]	0	1	1	['pesonarancaindah', 'kprrumah', 'jualrumah', 'senin', 'carirumah', 'minggu', 'sange', 'whatsapp', 'rasis', 'khabib', 'papua', 'jumat', 'sangeberat', 'uninstallwhatsapp']	[]	https://twitter.com/IndahRanca/status/1353271712142422017	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1353271349737734144/pu/img/MHaSHetXs9piPj8w.jpg							[]				
1353271413931614208	1353271413931614208	2021-01-24 16:20:22 WIB	2021-01-24	16:20:22	+0700	1274012828697935872	jakpusnews	Jakpusnews.com		#uninstallwhatsapp Trending, Ini Alasan Mengapa WhatsApp Banyak Ditinggalkan  https://t.co/iErGUqNQur #UninstallWhatsapp	in	[]	['https://jakpusnews.pikiran-rakyat.com/gaya-hidup/pr-441321791/uninstallwhatsapp-trending-ini-alasan-mengapa-whatsapp-banyak-ditinggalkan']	[]	0	0	0	['uninstallwhatsapp', 'uninstallwhatsapp']	[]	https://twitter.com/jakpusnews/status/1353271413931614208	False		0								[]				
1353271364069670913	1353144938305777665	2021-01-24 16:20:10 WIB	2021-01-24	16:20:10	+0700	1351853251730161664	akunsulur	Sulur || Jasa Hapus Akun		@Dennysiregar7 @andre_rosiade #UninstallWhatsapp  Lagi rame soal uninstal wa nih. Emang ini ada apa? Apa ini ada? Ada ini apa?  Eh, jangan lupa ya bre, hari ini jasa hapus akun ready, ya...!!! 🎉  Kalau hapus perasaan, jangan deh, ntar makin nyesek yang ada. Hadapilah perasaan itu dengan cinta meski pedih😊😊	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/AkunSulur/status/1353271364069670913	False		0								[{'screen_name': 'Dennysiregar7', 'name': 'Denny siregar', 'id': '4780649298'}, {'screen_name': 'andre_rosiade', 'name': 'Andre Rosiade', 'id': '190679407'}]				
1353271260654964736	1353271260654964736	2021-01-24 16:19:45 WIB	2021-01-24	16:19:45	+0700	1304680643821842434	kethrinekim	xxueren sangat		#Rasis #Sara #UninstallWhatsapp	und	[]	[]	[]	0	0	0	['rasis', 'sara', 'uninstallwhatsapp']	[]	https://twitter.com/KethrineKim/status/1353271260654964736	False	https://twitter.com/KethrineKim/status/1353270608943935489	0								[]				
1353270902461353986	1353270902461353986	2021-01-24 16:18:20 WIB	2021-01-24	16:18:20	+0700	1325857303505956864	loincmedia	Loper Media		Beredar Video Mesum Pelajar di Aceh - #vcs #UninstallWhatsapp  https://t.co/Cwswp7gT0k	in	[]	['https://loperonline.com/news/beredar-video-mesum-pelajar-di-aceh/28950/']	[]	0	0	1	['vcs', 'uninstallwhatsapp']	[]	https://twitter.com/LOincMedia/status/1353270902461353986	False		0								[]				
1353270750233260032	1353270750233260032	2021-01-24 16:17:44 WIB	2021-01-24	16:17:44	+0700	1325857303505956864	loincmedia	Loper Media		Link Video Viral Anak Kecil dengan Wanita Dewasa Menyebar, Ternyata ini Lokasinya - #UninstallWhatsapp sebelum diblock #vcs #RameDiTwitter2020  https://t.co/a1XinKVKP9	in	[]	['https://loperonline.com/news/link-video-viral-anak-kecil-dengan-wanita-dewasa-menyebar-ternyata-ini-lokasinya/27611/']	[]	0	0	1	['uninstallwhatsapp', 'vcs', 'rameditwitter2020']	[]	https://twitter.com/LOincMedia/status/1353270750233260032	False		0								[]				
1353270705471647744	1353270705471647744	2021-01-24 16:17:33 WIB	2021-01-24	16:17:33	+0700	1353190039564414976	christinaabadi	Christina Abadi		Ayo instal bbm😂#UninstallWhatsapp	in	[]	[]	[]	1	0	1	['uninstallwhatsapp']	[]	https://twitter.com/ChristinaAbadi/status/1353270705471647744	False		0								[]				
1353270661020590080	1353270661020590080	2021-01-24 16:17:22 WIB	2021-01-24	16:17:22	+0700	2383202730	tiaannn55	ian		Jadi kamu #UninstallWhatsapp atau ngga nih?	in	[]	[]	[]	0	0	2	['uninstallwhatsapp']	[]	https://twitter.com/tiaannn55/status/1353270661020590080	False		0								[]				
1353270602136604672	1353270602136604672	2021-01-24 16:17:08 WIB	2021-01-24	16:17:08	+0700	1351853251730161664	akunsulur	Sulur || Jasa Hapus Akun		#UninstallWhatsapp Lagi rame soal uninstal wa nih. Emang ini ada apa? Apa ini ada? Ada ini apa?  Btw, jangan lupa ya bre, hari ini jasa hapus akun ready, ya...!!! 🎉 Kalau hapus perasaan, jangan deh, ntar makin nyesek yang ada. Hadapilah perasaan itu dengan cinta meski pedih. 😊	in	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/AkunSulur/status/1353270602136604672	False		0								[]				
1353270551788154880	1353270551788154880	2021-01-24 16:16:56 WIB	2021-01-24	16:16:56	+0700	1325857303505956864	loincmedia	Loper Media		Terms of Service Pada WhatsApp Akan Segera Di Update, Pengguna Bersiaplah! 1 #UninstallWhatsapp  https://t.co/NdmiIL7qLY	in	[]	['https://loperonline.com/tech/terms-of-service-whatsapp-update/56879/']	[]	0	0	2	['uninstallwhatsapp']	[]	https://twitter.com/LOincMedia/status/1353270551788154880	False		0								[]				
1353270490593325057	1353270490593325057	2021-01-24 16:16:42 WIB	2021-01-24	16:16:42	+0700	1325857303505956864	loincmedia	Loper Media		Sering Kena Bajak? Inilah Cara Mengetahui Dan Menghentikan Whatsapp Dari Pembajakan Hacker  #UninstallWhatsapp  https://t.co/RlMhi2NiXV	in	[]	['https://loperonline.com/tech/cara-mengetahui-dan-menghentikan-whatsapp-dari-pembajakan/52674/']	[]	0	0	1	['uninstallwhatsapp']	[]	https://twitter.com/LOincMedia/status/1353270490593325057	False		0								[]				
1353270294480187393	1353270294480187393	2021-01-24 16:15:55 WIB	2021-01-24	16:15:55	+0700	1167784916475469824	txtdarimengshin	🫐		Kalau #UninstallWhatsapp ku harus pakai apaaa?	in	[]	[]	[]	2	0	0	['uninstallwhatsapp']	[]	https://twitter.com/txtdarimengshin/status/1353270294480187393	False		0								[]				
1353270150682689536	1353270150682689536	2021-01-24 16:15:21 WIB	2021-01-24	16:15:21	+0700	1334900340999606273	berlianews	berlianews		Ok #UninstallWhatsapp	und	[]	[]	[]	0	0	0	['uninstallwhatsapp']	[]	https://twitter.com/berlianews/status/1353270150682689536	False		0								[]				
1353270103630995458	1353270103630995458	2021-01-24 16:15:09 WIB	2021-01-24	16:15:09	+0700	1009106045149503488	ichfrz	your ica		urusan kuliah kan di wechat ni, #UninstallWhatsapp sabi kali ya	in	[]	[]	[]	0	0	3	['uninstallwhatsapp']	[]	https://twitter.com/ichfrz/status/1353270103630995458	False		0								[]				
1353270054926704641	1353270054926704641	2021-01-24 16:14:58 WIB	2021-01-24	16:14:58	+0700	1353191533940379648	kevinfeee	Kevin Fernando		Ada apa dengan ini #UninstallWhatsapp	in	[]	[]	[]	0	0	1	['uninstallwhatsapp']	[]	https://twitter.com/KevinFeee/status/1353270054926704641	False		0								[]				
